test_id,v_id,m,n,r,threshold,norm,cpu_cycles,loop iterations,flops,fw_measured_flops
0,0,128,128,128,10.000000,0.000000,455708108.000000,10,0
1,0,128,128,128,10.000000,0.000000,390490399.000000,10,0
2,0,128,128,128,10.000000,0.000000,389676385.000000,10,0
0,1,128,128,128,10.000000,0.000000,389498094.000000,10,0
1,1,128,128,128,10.000000,0.000000,391512313.000000,10,0
2,1,128,128,128,10.000000,0.000000,390409376.000000,10,0
0,2,128,128,256,10.000000,0.000000,973026802.000000,10,0
1,2,128,128,256,10.000000,0.000000,943883434.000000,10,0
2,2,128,128,256,10.000000,0.000000,938170833.000000,10,0
0,3,128,128,256,10.000000,0.000000,951119656.000000,10,0
1,3,128,128,256,10.000000,0.000000,954538821.000000,10,0
2,3,128,128,256,10.000000,0.000000,955755356.000000,10,0
0,4,128,128,384,10.000000,0.000000,1675777513.000000,10,0
1,4,128,128,384,10.000000,0.000000,1652511905.000000,10,0
2,4,128,128,384,10.000000,0.000000,1725006346.000000,10,0
0,5,128,128,384,10.000000,0.000000,1675213633.000000,10,0
1,5,128,128,384,10.000000,0.000000,1677166613.000000,10,0
2,5,128,128,384,10.000000,0.000000,1669482464.000000,10,0
0,6,128,128,512,10.000000,0.000000,2543794493.000000,10,0
1,6,128,128,512,10.000000,0.000000,2531069619.000000,10,0
2,6,128,128,512,10.000000,0.000000,2525220367.000000,10,0
0,7,128,128,512,10.000000,0.000000,2682808097.000000,10,0
1,7,128,128,512,10.000000,0.000000,2712603858.000000,10,0
2,7,128,128,512,10.000000,0.000000,2671380160.000000,10,0
0,8,128,128,640,10.000000,0.000000,3610145338.000000,10,0
1,8,128,128,640,10.000000,0.000000,3632017791.000000,10,0
2,8,128,128,640,10.000000,0.000000,3579260971.000000,10,0
0,9,128,128,640,10.000000,0.000000,3634817749.000000,10,0
1,9,128,128,640,10.000000,0.000000,3644994508.000000,10,0
2,9,128,128,640,10.000000,0.000000,3634870028.000000,10,0
0,10,128,128,768,10.000000,0.000000,4824173558.000000,10,0
1,10,128,128,768,10.000000,0.000000,4793453847.000000,10,0
2,10,128,128,768,10.000000,0.000000,4853391230.000000,10,0
0,11,128,128,768,10.000000,0.000000,4974844644.000000,10,0
1,11,128,128,768,10.000000,0.000000,4966726660.000000,10,0
2,11,128,128,768,10.000000,0.000000,4958434204.000000,10,0
0,12,128,128,896,10.000000,0.000000,6157063903.000000,10,0
1,12,128,128,896,10.000000,0.000000,6178787537.000000,10,0
2,12,128,128,896,10.000000,0.000000,6217453942.000000,10,0
0,13,128,128,896,10.000000,0.000000,6301191396.000000,10,0
1,13,128,128,896,10.000000,0.000000,6296075166.000000,10,0
2,13,128,128,896,10.000000,0.000000,6316023134.000000,10,0
0,14,128,128,1024,10.000000,0.000000,7862055592.000000,10,0
1,14,128,128,1024,10.000000,0.000000,7700793382.000000,10,0
2,14,128,128,1024,10.000000,0.000000,7747660772.000000,10,0
0,15,128,128,1024,10.000000,0.000000,8786888975.000000,10,0
1,15,128,128,1024,10.000000,0.000000,8818655535.000000,10,0
2,15,128,128,1024,10.000000,0.000000,8754783485.000000,10,0
0,16,128,128,1152,10.000000,0.000000,9459330940.000000,10,0
1,16,128,128,1152,10.000000,0.000000,9536363670.000000,10,0
2,16,128,128,1152,10.000000,0.000000,9406322131.000000,10,0
0,17,128,128,1152,10.000000,0.000000,9637542559.000000,10,0
1,17,128,128,1152,10.000000,0.000000,9707770442.000000,10,0
2,17,128,128,1152,10.000000,0.000000,9636500685.000000,10,0
0,18,128,128,1280,10.000000,0.000000,11305374829.000000,10,0
1,18,128,128,1280,10.000000,0.000000,11323365478.000000,10,0
2,18,128,128,1280,10.000000,0.000000,11238519331.000000,10,0
0,19,128,128,1280,10.000000,0.000000,11767542215.000000,10,0
1,19,128,128,1280,10.000000,0.000000,11822612540.000000,10,0
2,19,128,128,1280,10.000000,0.000000,11758865656.000000,10,0
