test_id,v_id,m,n,r,threshold,norm,cpu_cycles,loop iterations,flops,fw_measured_flops
0,0,128,128,128,10.000000,0.000000,127641435.000000,10,0
1,0,128,128,128,10.000000,0.000000,59736819.000000,10,0
2,0,128,128,128,10.000000,0.000000,53150470.000000,10,0
0,1,128,128,128,10.000000,0.000000,54772653.000000,10,0
1,1,128,128,128,10.000000,0.000000,55519448.000000,10,0
2,1,128,128,128,10.000000,0.000000,53967546.000000,10,0
0,2,128,256,128,10.000000,0.000000,110258632.000000,10,0
1,2,128,256,128,10.000000,0.000000,109610844.000000,10,0
2,2,128,256,128,10.000000,0.000000,110457813.000000,10,0
0,3,128,256,128,10.000000,0.000000,108542285.000000,10,0
1,3,128,256,128,10.000000,0.000000,106888750.000000,10,0
2,3,128,256,128,10.000000,0.000000,113789628.000000,10,0
0,4,128,384,128,10.000000,0.000000,217420528.000000,10,0
1,4,128,384,128,10.000000,0.000000,164827811.000000,10,0
2,4,128,384,128,10.000000,0.000000,161159637.000000,10,0
0,5,128,384,128,10.000000,0.000000,165767130.000000,10,0
1,5,128,384,128,10.000000,0.000000,170664135.000000,10,0
2,5,128,384,128,10.000000,0.000000,167456944.000000,10,0
0,6,128,512,128,10.000000,0.000000,240535000.000000,10,0
1,6,128,512,128,10.000000,0.000000,233061890.000000,10,0
2,6,128,512,128,10.000000,0.000000,232319199.000000,10,0
0,7,128,512,128,10.000000,0.000000,230324514.000000,10,0
1,7,128,512,128,10.000000,0.000000,239164991.000000,10,0
2,7,128,512,128,10.000000,0.000000,240863884.000000,10,0
0,8,128,640,128,10.000000,0.000000,297364207.000000,10,0
1,8,128,640,128,10.000000,0.000000,275773405.000000,10,0
2,8,128,640,128,10.000000,0.000000,280149624.000000,10,0
0,9,128,640,128,10.000000,0.000000,274602214.000000,10,0
1,9,128,640,128,10.000000,0.000000,280399807.000000,10,0
2,9,128,640,128,10.000000,0.000000,275782254.000000,10,0
0,10,128,768,128,10.000000,0.000000,342786580.000000,10,0
1,10,128,768,128,10.000000,0.000000,339602005.000000,10,0
2,10,128,768,128,10.000000,0.000000,333837471.000000,10,0
0,11,128,768,128,10.000000,0.000000,336717722.000000,10,0
1,11,128,768,128,10.000000,0.000000,329376444.000000,10,0
2,11,128,768,128,10.000000,0.000000,345704604.000000,10,0
0,12,128,896,128,10.000000,0.000000,425623947.000000,10,0
1,12,128,896,128,10.000000,0.000000,385131956.000000,10,0
2,12,128,896,128,10.000000,0.000000,393546397.000000,10,0
0,13,128,896,128,10.000000,0.000000,386252270.000000,10,0
1,13,128,896,128,10.000000,0.000000,387406066.000000,10,0
2,13,128,896,128,10.000000,0.000000,387790797.000000,10,0
0,14,128,1024,128,10.000000,0.000000,538757468.000000,10,0
1,14,128,1024,128,10.000000,0.000000,515933759.000000,10,0
2,14,128,1024,128,10.000000,0.000000,503724926.000000,10,0
0,15,128,1024,128,10.000000,0.000000,503039203.000000,10,0
1,15,128,1024,128,10.000000,0.000000,503466310.000000,10,0
2,15,128,1024,128,10.000000,0.000000,501522525.000000,10,0
0,16,128,1152,128,10.000000,0.000000,536370931.000000,10,0
1,16,128,1152,128,10.000000,0.000000,504795119.000000,10,0
2,16,128,1152,128,10.000000,0.000000,515951259.000000,10,0
0,17,128,1152,128,10.000000,0.000000,502613480.000000,10,0
1,17,128,1152,128,10.000000,0.000000,506078910.000000,10,0
2,17,128,1152,128,10.000000,0.000000,518810871.000000,10,0
0,18,128,1280,128,10.000000,0.000000,608782944.000000,10,0
1,18,128,1280,128,10.000000,0.000000,565079121.000000,10,0
2,18,128,1280,128,10.000000,0.000000,561145809.000000,10,0
0,19,128,1280,128,10.000000,0.000000,572177660.000000,10,0
1,19,128,1280,128,10.000000,0.000000,559380172.000000,10,0
2,19,128,1280,128,10.000000,0.000000,561921192.000000,10,0
