test_id,v_id,m,n,r,threshold,norm,cpu_cycles,loop iterations,flops,fw_measured_flops
0,0,128,128,128,10.000000,0.000000,58255771.000000,10,0
1,0,128,128,128,10.000000,0.000000,52908150.000000,10,0
2,0,128,128,128,10.000000,0.000000,81151173.000000,10,0
0,1,128,128,128,10.000000,0.000000,57878803.000000,10,0
1,1,128,128,128,10.000000,0.000000,52430561.000000,10,0
2,1,128,128,128,10.000000,0.000000,40730103.000000,10,0
0,2,256,128,128,10.000000,0.000000,119633634.000000,10,0
1,2,256,128,128,10.000000,0.000000,108345636.000000,10,0
2,2,256,128,128,10.000000,0.000000,129229287.000000,10,0
0,3,256,128,128,10.000000,0.000000,125347875.000000,10,0
1,3,256,128,128,10.000000,0.000000,101631512.000000,10,0
2,3,256,128,128,10.000000,0.000000,116998612.000000,10,0
0,4,384,128,128,10.000000,0.000000,183021746.000000,10,0
1,4,384,128,128,10.000000,0.000000,185166625.000000,10,0
2,4,384,128,128,10.000000,0.000000,139835136.000000,10,0
0,5,384,128,128,10.000000,0.000000,155551683.000000,10,0
1,5,384,128,128,10.000000,0.000000,124038204.000000,10,0
2,5,384,128,128,10.000000,0.000000,141591409.000000,10,0
0,6,512,128,128,10.000000,0.000000,259135552.000000,10,0
1,6,512,128,128,10.000000,0.000000,231349646.000000,10,0
2,6,512,128,128,10.000000,0.000000,197722405.000000,10,0
0,7,512,128,128,10.000000,0.000000,184568492.000000,10,0
1,7,512,128,128,10.000000,0.000000,256991565.000000,10,0
2,7,512,128,128,10.000000,0.000000,217910760.000000,10,0
0,8,640,128,128,10.000000,0.000000,264377960.000000,10,0
1,8,640,128,128,10.000000,0.000000,325693653.000000,10,0
2,8,640,128,128,10.000000,0.000000,322891854.000000,10,0
0,9,640,128,128,10.000000,0.000000,285181106.000000,10,0
1,9,640,128,128,10.000000,0.000000,310782141.000000,10,0
2,9,640,128,128,10.000000,0.000000,296332399.000000,10,0
0,10,768,128,128,10.000000,0.000000,416564616.000000,10,0
1,10,768,128,128,10.000000,0.000000,320628883.000000,10,0
2,10,768,128,128,10.000000,0.000000,341280252.000000,10,0
0,11,768,128,128,10.000000,0.000000,325754131.000000,10,0
1,11,768,128,128,10.000000,0.000000,281756633.000000,10,0
2,11,768,128,128,10.000000,0.000000,391296863.000000,10,0
0,12,896,128,128,10.000000,0.000000,406123684.000000,10,0
1,12,896,128,128,10.000000,0.000000,373287606.000000,10,0
2,12,896,128,128,10.000000,0.000000,344553875.000000,10,0
0,13,896,128,128,10.000000,0.000000,410301032.000000,10,0
1,13,896,128,128,10.000000,0.000000,412763466.000000,10,0
2,13,896,128,128,10.000000,0.000000,356696725.000000,10,0
0,14,1024,128,128,10.000000,0.000000,511535141.000000,10,0
1,14,1024,128,128,10.000000,0.000000,486012698.000000,10,0
2,14,1024,128,128,10.000000,0.000000,445833069.000000,10,0
0,15,1024,128,128,10.000000,0.000000,545065840.000000,10,0
1,15,1024,128,128,10.000000,0.000000,509686569.000000,10,0
2,15,1024,128,128,10.000000,0.000000,428976814.000000,10,0
0,16,1152,128,128,10.000000,0.000000,504994535.000000,10,0
1,16,1152,128,128,10.000000,0.000000,483008214.000000,10,0
2,16,1152,128,128,10.000000,0.000000,487433055.000000,10,0
0,17,1152,128,128,10.000000,0.000000,670834615.000000,10,0
1,17,1152,128,128,10.000000,0.000000,713085100.000000,10,0
2,17,1152,128,128,10.000000,0.000000,500196744.000000,10,0
0,18,1280,128,128,10.000000,0.000000,627143048.000000,10,0
1,18,1280,128,128,10.000000,0.000000,590848205.000000,10,0
2,18,1280,128,128,10.000000,0.000000,557549922.000000,10,0
0,19,1280,128,128,10.000000,0.000000,646733698.000000,10,0
1,19,1280,128,128,10.000000,0.000000,673190661.000000,10,0
2,19,1280,128,128,10.000000,0.000000,537771422.000000,10,0
