test_id,v_id,m,n,r,threshold,norm,cpu_cycles,loop iterations,flops,fw_measured_flops
0,0,128,128,128,10.000000,0.000000,38445233.000000,10,0
1,0,128,128,128,10.000000,0.000000,22703058.000000,10,0
2,0,128,128,128,10.000000,0.000000,25414438.000000,10,0
0,1,128,128,128,10.000000,0.000000,22844245.000000,10,0
1,1,128,128,128,10.000000,0.000000,23699984.000000,10,0
2,1,128,128,128,10.000000,0.000000,23856412.000000,10,0
0,2,128,128,256,10.000000,0.000000,106831526.000000,10,0
1,2,128,128,256,10.000000,0.000000,65212166.000000,10,0
2,2,128,128,256,10.000000,0.000000,82839056.000000,10,0
0,3,128,128,256,10.000000,0.000000,66203103.000000,10,0
1,3,128,128,256,10.000000,0.000000,54663682.000000,10,0
2,3,128,128,256,10.000000,0.000000,65613738.000000,10,0
0,4,128,128,384,10.000000,0.000000,89449192.000000,10,0
1,4,128,128,384,10.000000,0.000000,94728049.000000,10,0
2,4,128,128,384,10.000000,0.000000,69774609.000000,10,0
0,5,128,128,384,10.000000,0.000000,134921797.000000,10,0
1,5,128,128,384,10.000000,0.000000,111817280.000000,10,0
2,5,128,128,384,10.000000,0.000000,74397758.000000,10,0
0,6,128,128,512,10.000000,0.000000,121189718.000000,10,0
1,6,128,128,512,10.000000,0.000000,97102448.000000,10,0
2,6,128,128,512,10.000000,0.000000,134533945.000000,10,0
0,7,128,128,512,10.000000,0.000000,126152025.000000,10,0
1,7,128,128,512,10.000000,0.000000,108819313.000000,10,0
2,7,128,128,512,10.000000,0.000000,99608693.000000,10,0
0,8,128,128,640,10.000000,0.000000,162928607.000000,10,0
1,8,128,128,640,10.000000,0.000000,124809937.000000,10,0
2,8,128,128,640,10.000000,0.000000,191474387.000000,10,0
0,9,128,128,640,10.000000,0.000000,197661789.000000,10,0
1,9,128,128,640,10.000000,0.000000,204156679.000000,10,0
2,9,128,128,640,10.000000,0.000000,237533656.000000,10,0
0,10,128,128,768,10.000000,0.000000,171423834.000000,10,0
1,10,128,128,768,10.000000,0.000000,166844720.000000,10,0
2,10,128,128,768,10.000000,0.000000,172461730.000000,10,0
0,11,128,128,768,10.000000,0.000000,207267204.000000,10,0
1,11,128,128,768,10.000000,0.000000,211680929.000000,10,0
2,11,128,128,768,10.000000,0.000000,176742510.000000,10,0
0,12,128,128,896,10.000000,0.000000,208457665.000000,10,0
1,12,128,128,896,10.000000,0.000000,246188163.000000,10,0
2,12,128,128,896,10.000000,0.000000,225341075.000000,10,0
0,13,128,128,896,10.000000,0.000000,225349353.000000,10,0
1,13,128,128,896,10.000000,0.000000,177219984.000000,10,0
2,13,128,128,896,10.000000,0.000000,230823857.000000,10,0
0,14,128,128,1024,10.000000,0.000000,282529144.000000,10,0
1,14,128,128,1024,10.000000,0.000000,235528446.000000,10,0
2,14,128,128,1024,10.000000,0.000000,251406752.000000,10,0
0,15,128,128,1024,10.000000,0.000000,244305001.000000,10,0
1,15,128,128,1024,10.000000,0.000000,219687804.000000,10,0
2,15,128,128,1024,10.000000,0.000000,236021370.000000,10,0
0,16,128,128,1152,10.000000,0.000000,304846924.000000,10,0
1,16,128,128,1152,10.000000,0.000000,296589367.000000,10,0
2,16,128,128,1152,10.000000,0.000000,278679631.000000,10,0
0,17,128,128,1152,10.000000,0.000000,336947934.000000,10,0
1,17,128,128,1152,10.000000,0.000000,290081234.000000,10,0
2,17,128,128,1152,10.000000,0.000000,259586808.000000,10,0
0,18,128,128,1280,10.000000,0.000000,392069359.000000,10,0
1,18,128,128,1280,10.000000,0.000000,252433231.000000,10,0
2,18,128,128,1280,10.000000,0.000000,269951762.000000,10,0
0,19,128,128,1280,10.000000,0.000000,282899396.000000,10,0
1,19,128,128,1280,10.000000,0.000000,376227720.000000,10,0
2,19,128,128,1280,10.000000,0.000000,411063096.000000,10,0
